path_to_image,label,predicted_vector,predicted_label
./data/processed/1726417351_70_15_15_42/train/B5/z4866592750997_ab6644f6ef83507b9429328c8a07540b.jpg,1,"[[-8.807731628417969, 7.842072010040283, -0.9369229078292847], [-4.154132843017578, 4.0006022453308105, -1.4455902576446533], [-0.5328577160835266, 1.7218221426010132, -1.6917473077774048], [-6.64536190032959, 4.978817462921143, -0.24861262738704681], [0.01768011599779129, 1.682763695716858, -1.6224217414855957], [-3.0930490493774414, 3.13676118850708, -1.5519901514053345], [-5.325255870819092, 5.2265448570251465, -1.1014397144317627], [-3.2219207286834717, 1.5296735763549805, 0.10694853961467743], [-4.604476451873779, 3.8036341667175293, -0.8982611298561096], [-5.883007526397705, 6.594419479370117, -2.2652175426483154], [-6.6374897956848145, 8.040433883666992, -3.44750714302063], [-5.516881942749023, 3.734004497528076, -0.6261613965034485], [-7.746317386627197, 5.092301845550537, -0.0642523244023323]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122075780581_8f3cf53558af8bae1212935985a239d2.jpg,1,"[[-7.151943683624268, 6.701452255249023, -1.5479592084884644], [-7.649303913116455, 5.518814563751221, -0.7252262234687805], [-8.75272274017334, 5.127094745635986, 0.17594902217388153], [-9.12331485748291, 4.8982062339782715, 1.2010849714279175], [-7.765347003936768, 2.2963712215423584, 2.1146059036254883], [-6.253849029541016, 2.873621940612793, 0.9921415448188782], [-9.681230545043945, 4.396471977233887, 2.392083168029785], [-8.081746101379395, 5.842448711395264, 0.28722119331359863], [-7.228487968444824, 4.062010288238525, 0.13498766720294952], [-6.167291641235352, 3.0484721660614014, 0.7280094027519226], [-8.273736000061035, 5.253952980041504, 0.05080368369817734], [-5.919010639190674, 3.4180941581726074, 0.10341104865074158], [-9.834166526794434, 4.818987846374512, 0.9059107899665833]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122218370905_5902d333581d3b57950cd32d8ff8b0b4.jpg,1,"[[-6.587813854217529, 7.066991806030273, -3.8205549716949463], [-7.177572727203369, 7.485520362854004, -2.3299272060394287], [-5.720577716827393, 4.252264499664307, -1.061486005783081], [-8.086054801940918, 6.839457988739014, -1.6904312372207642], [-7.8334574699401855, 6.986151218414307, -1.5947407484054565], [-8.394180297851562, 6.827816486358643, -1.7330402135849], [-9.256360054016113, 8.18918514251709, -2.5349411964416504], [-11.80285358428955, 8.551658630371094, -1.6721389293670654], [-7.066737651824951, 5.65169620513916, -1.7522740364074707], [-5.1400957107543945, 4.992386817932129, -2.2504849433898926], [-8.329273223876953, 6.038175582885742, -1.0999977588653564], [-9.17919635772705, 6.4753031730651855, -1.3105230331420898], [-4.7934088706970215, 3.6815896034240723, -0.9326891303062439]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122174579988_b2bda1c95b088c6e0bb2a3f09120e777.jpg,1,"[[-8.754169464111328, 4.43962287902832, 1.0261645317077637], [-5.321130752563477, 0.09777156263589859, 2.968851089477539], [-7.02198600769043, 1.9049805402755737, 2.6814939975738525], [-5.4577531814575195, 3.6621339321136475, -0.5399940609931946], [-5.505436897277832, 2.6621170043945312, 0.7869705557823181], [-4.956176280975342, 1.3993674516677856, 1.9462369680404663], [-3.662123441696167, 0.44842949509620667, 1.2341055870056152], [-10.135337829589844, 4.102611541748047, 2.010435104370117], [-8.817628860473633, 3.69990873336792, 2.0370869636535645], [-0.4734758138656616, -1.6513253450393677, 1.4204243421554565], [-8.927672386169434, 6.104531764984131, -0.8029972910881042], [-5.8201093673706055, 2.135474443435669, 1.2901474237442017], [-7.491800308227539, 2.6792960166931152, 1.856227159500122]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122122832774_df3fac3b05d4cf2e7d27325b0dd54cc6.jpg,1,"[[-6.997318267822266, 5.738952159881592, -1.4322844743728638], [-7.449733257293701, 7.395024299621582, -3.177415370941162], [-8.575481414794922, 5.325938701629639, 0.426880806684494], [1.7131187915802002, -0.14479345083236694, -1.4919489622116089], [0.493070125579834, 0.6764524579048157, -0.9869431853294373], [-10.319869995117188, 9.531224250793457, -2.9247801303863525], [-7.233181476593018, 6.5157365798950195, -2.0585129261016846], [-8.944107055664062, 8.393409729003906, -3.289919853210449], [-7.258502006530762, 4.7680230140686035, -0.2586725652217865], [-5.369207859039307, 5.264199256896973, -2.8402647972106934], [-8.100394248962402, 6.818380355834961, -1.7447469234466553], [-8.733407020568848, 7.685459613800049, -2.145753860473633], [-7.782650947570801, 5.757795810699463, -0.9983758330345154]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122186828915_a188fb724094bbbec8e237ea06d9abc3.jpg,1,"[[-5.9419941902160645, 7.226460933685303, -2.8409690856933594], [-9.045425415039062, 13.096342086791992, -5.742305755615234], [-5.089327812194824, 7.7037506103515625, -3.9414479732513428], [-8.043636322021484, 8.976994514465332, -2.7928590774536133], [-6.963335037231445, 9.70661735534668, -4.476371765136719], [-7.664371967315674, 13.056840896606445, -7.183498859405518], [-5.43536376953125, 6.020780086517334, -2.1811342239379883], [-3.921448230743408, 4.228208541870117, -1.2332171201705933], [-5.382758140563965, 6.087480068206787, -1.8184913396835327], [-5.624330520629883, 9.612060546875, -5.022305965423584], [-6.697321891784668, 9.219882011413574, -3.9972920417785645], [-4.4424543380737305, 7.1685590744018555, -3.6843762397766113], [-5.355353832244873, 9.202937126159668, -4.855072975158691]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122186788218_5ac277b7ae24c8001935703894db4dcf.jpg,1,"[[-3.096914291381836, 6.09097957611084, -5.407099723815918], [-3.944394826889038, 6.206236362457275, -3.567819595336914], [-5.78333854675293, 7.141435146331787, -3.4887168407440186], [-2.4029717445373535, 3.177567481994629, -1.2687309980392456], [-4.013332366943359, 3.5081820487976074, -1.0862655639648438], [-3.520080327987671, 4.19834041595459, -1.573349952697754], [-9.068015098571777, 7.936479568481445, -2.1852195262908936], [-9.04606819152832, 9.447111129760742, -3.8430917263031006], [-9.36801528930664, 8.344077110290527, -2.924745559692383], [-4.95797872543335, 6.9103240966796875, -4.31333065032959], [-9.0453519821167, 6.913867950439453, -1.223336100578308], [-10.076265335083008, 6.145763397216797, 0.5290247201919556], [-3.2561144828796387, 4.14294958114624, -1.5034005641937256]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5105172556358_37e9803a815d50fef100187cb5d7cfc9.jpg,1,"[[-3.9519994258880615, 6.468387603759766, -3.706962823867798], [-4.108514308929443, 2.151254653930664, 0.6276072859764099], [-4.083015441894531, 3.1949048042297363, -0.7573906183242798], [-4.164364337921143, 3.631126880645752, -0.855246365070343], [-4.328784942626953, 3.182896137237549, -0.38997891545295715], [-6.143601894378662, 2.7292532920837402, 1.0394147634506226], [-5.082542419433594, 4.245939254760742, -1.593880534172058], [-5.533316135406494, 5.035296440124512, -1.5427525043487549], [-5.441730499267578, 2.1306357383728027, 1.473354458808899], [-7.215061187744141, 2.2698724269866943, 1.9081629514694214], [-8.133718490600586, 5.956264495849609, -1.1566201448440552], [-6.372075080871582, 2.7389698028564453, 1.3810991048812866], [-9.777688980102539, 2.358767509460449, 3.176729202270508]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122228391396_82f61b190df984f32a129f6792ea2828.jpg,1,"[[-11.002431869506836, 8.318663597106934, -0.5259841680526733], [-8.259834289550781, 5.635863304138184, -0.19255737960338593], [-10.330347061157227, 9.598589897155762, -2.3714890480041504], [-9.193480491638184, 8.818148612976074, -2.1169376373291016], [-11.082013130187988, 10.987417221069336, -3.250436305999756], [-8.425469398498535, 7.82871150970459, -2.0334858894348145], [-6.208685874938965, 5.21633768081665, -0.16855351626873016], [-8.478200912475586, 7.829390525817871, -1.888574481010437], [-7.9688801765441895, 6.95548677444458, -1.8120216131210327], [-10.912647247314453, 9.91562271118164, -2.359488010406494], [-7.16278600692749, 6.808918476104736, -1.8404754400253296], [-9.762824058532715, 9.214276313781738, -2.469167709350586], [-8.651799201965332, 6.916967391967773, -1.3332990407943726]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122119832750_4e80c0902ca01cc0e4936279fe64a1cf.jpg,1,"[[-5.642712116241455, 6.934463977813721, -3.2041807174682617], [-6.120473861694336, 8.36047649383545, -4.673107624053955], [-7.375654697418213, 11.178611755371094, -6.1960577964782715], [-7.795754432678223, 8.395312309265137, -3.6108951568603516], [-1.3267796039581299, 2.0051941871643066, -0.5439285039901733], [-5.754220962524414, 7.438464641571045, -3.739529609680176], [-5.654994487762451, 8.674558639526367, -4.909963130950928], [-7.051348686218262, 10.744824409484863, -5.728238105773926], [0.1612595170736313, 0.9259679913520813, -1.0122764110565186], [-4.173933982849121, 6.28090763092041, -3.182111978530884], [-4.586360931396484, 8.61230182647705, -6.237551689147949], [-2.1499826908111572, 4.28190279006958, -2.94916033744812], [-1.6567673683166504, 1.4317644834518433, -0.19194810092449188]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122142969582_d82bbe371450a8cca44f7355252eb363.jpg,1,"[[-5.827141761779785, 7.125270843505859, -2.6688156127929688], [-6.13506555557251, 7.175877571105957, -4.492337703704834], [-5.941832542419434, 6.5523481369018555, -2.214397668838501], [-3.584094285964966, 2.496150255203247, -0.11501327157020569], [-5.428610324859619, 4.648848056793213, -1.4677112102508545], [-5.450799465179443, 4.695893287658691, -1.6523350477218628], [-8.53801441192627, 7.8641743659973145, -2.188025951385498], [-6.631443977355957, 3.9229249954223633, 1.155698537826538], [-4.479442596435547, 4.624873638153076, -2.2591586112976074], [-7.005595684051514, 6.62134313583374, -3.3633222579956055], [-5.993398189544678, 4.668533802032471, -1.042443871498108], [-5.054595470428467, 4.504707336425781, -0.998246967792511], [-7.237641334533691, 3.919372797012329, 0.1785954087972641]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z4954088657594_7f3b814a82d012819908514955e82746.jpg,1,"[[-4.3776373863220215, 7.900744438171387, -4.989053249359131], [-5.038858890533447, 5.711810111999512, -2.5831360816955566], [-1.8246688842773438, 4.2948713302612305, -3.01576828956604], [-8.799579620361328, 9.662592887878418, -3.9409351348876953], [-4.164137840270996, 4.9660444259643555, -2.541689395904541], [-5.964090347290039, 7.086331844329834, -2.6635193824768066], [-7.152836799621582, 7.567933082580566, -2.357923984527588], [-6.853436470031738, 7.398303031921387, -2.689694404602051], [-2.4422385692596436, 4.828030109405518, -3.326420545578003], [-8.348539352416992, 7.070623874664307, -1.6053252220153809], [-8.42470645904541, 8.208959579467773, -2.149695634841919], [-10.960195541381836, 10.485618591308594, -3.210385322570801], [-7.77097749710083, 8.461444854736328, -2.748906135559082]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122193912766_8f4d8a8fda81f2fb8a423521812a2bec.jpg,1,"[[0.051304563879966736, 3.4096181392669678, -4.087473392486572], [-4.833439826965332, 9.242656707763672, -5.6171722412109375], [-3.7051758766174316, 7.292690753936768, -5.095940113067627], [-1.4992749691009521, 5.506620407104492, -5.3725409507751465], [-0.8533272743225098, 5.578710556030273, -5.426388740539551], [-3.962196111679077, 7.106176853179932, -4.493188381195068], [-4.302643299102783, 8.568618774414062, -5.20357084274292], [-3.1766695976257324, 7.865555763244629, -5.8945159912109375], [-7.336780071258545, 8.855727195739746, -4.214977741241455], [-8.545219421386719, 12.008428573608398, -6.59513521194458], [-4.847049713134766, 6.587560176849365, -3.9643986225128174], [-5.557917594909668, 3.8489131927490234, 0.08392296731472015], [-5.388944149017334, 3.6755881309509277, 0.11748570948839188]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5105172577439_3f178303c86ea2d29c2dba0e500567a2.jpg,1,"[[-7.387609958648682, 4.463070392608643, 1.2598624229431152], [-5.590610504150391, 3.4146714210510254, 0.7041700482368469], [-8.075697898864746, 4.090855598449707, 1.8020671606063843], [-5.724348068237305, 3.7771084308624268, 0.3280981481075287], [-6.353945255279541, 5.177187442779541, -0.6631656885147095], [-4.68879508972168, 4.323514461517334, -0.6992892026901245], [-7.082895278930664, 8.936114311218262, -3.8372278213500977], [-7.798998832702637, 6.554119110107422, -0.8217610716819763], [-5.45186185836792, 3.9532668590545654, -0.17561236023902893], [-2.380635976791382, 2.992572546005249, -1.267797827720642], [-8.066803932189941, 3.1302196979522705, 2.1405422687530518], [-11.76928424835205, 3.300276279449463, 4.723355293273926], [-9.652423858642578, 7.4657769203186035, -0.5838267207145691]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5105172701639_4040ef1769a813afd66666a66cf90c2c.jpg,1,"[[-3.091153144836426, 6.453277587890625, -4.019453525543213], [-7.591226577758789, 3.9182751178741455, 0.901487410068512], [-6.422250747680664, 4.520695209503174, 0.31085482239723206], [-6.930812358856201, 1.0402929782867432, 2.851884365081787], [-7.045499324798584, 6.295108795166016, -2.019213914871216], [-8.506400108337402, 1.6676989793777466, 3.600015640258789], [-2.2658262252807617, 5.27739143371582, -3.4024829864501953], [-1.9145134687423706, 4.222287178039551, -2.3268158435821533], [-8.775538444519043, 5.926427364349365, -0.5483072400093079], [-7.155897617340088, 3.0042359828948975, 1.459434151649475], [-9.08998966217041, 4.82779598236084, 0.2594332993030548], [-6.634714603424072, 5.856405258178711, -1.8005930185317993], [-5.410136699676514, 1.3936481475830078, 1.7637863159179688]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122118459681_8de8fd64a1609167ab0519b4828d1387.jpg,1,"[[-5.649147033691406, 3.589519500732422, 0.11801882833242416], [-2.084172248840332, 3.1057558059692383, -1.9869961738586426], [-4.488382816314697, 5.268547534942627, -2.3029088973999023], [-3.853532314300537, 4.484200477600098, -2.3118650913238525], [-3.231295108795166, 3.4745709896087646, -1.8984137773513794], [-4.849003314971924, 6.833808898925781, -3.9149580001831055], [-3.4212968349456787, 5.023565769195557, -2.882814645767212], [0.21056154370307922, 1.7858377695083618, -2.159287214279175], [-3.113247871398926, 3.2872238159179688, -1.4549692869186401], [-0.2206260859966278, 2.5583279132843018, -3.591555118560791], [-6.054213523864746, 7.643919944763184, -3.7722580432891846], [-4.389126777648926, 5.231210231781006, -2.517829179763794], [-3.3396964073181152, 3.699155330657959, -1.3305277824401855]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122097658707_0efd04f9608a96cd63b9bf448b73ce0c.jpg,1,"[[-11.254044532775879, 9.17832088470459, -1.9637595415115356], [-6.150626182556152, 7.387932777404785, -3.944418430328369], [-9.224747657775879, 7.866340160369873, -1.7926536798477173], [-8.029311180114746, 9.239568710327148, -4.413693428039551], [-5.793562889099121, 5.936756134033203, -2.0782525539398193], [-7.788418292999268, 9.012609481811523, -4.48737096786499], [-6.8353400230407715, 6.485079288482666, -1.9658403396606445], [-9.621206283569336, 8.747300148010254, -2.6934781074523926], [-5.549086570739746, 4.76267147064209, -1.0574837923049927], [-6.25985860824585, 7.779212951660156, -4.779593467712402], [-7.419658660888672, 6.243258953094482, -1.6375473737716675], [-5.200877666473389, 6.38914680480957, -2.8807826042175293], [-9.505389213562012, 8.898172378540039, -3.1689488887786865]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z4995277777118_b05e6276d325630ed7b89fe3940a50f5.jpg,1,"[[-4.646121025085449, 5.25314998626709, -1.523983359336853], [-4.641354560852051, 6.957789421081543, -3.939505100250244], [-6.479400634765625, 7.721421241760254, -3.0107216835021973], [-6.327213764190674, 7.406898021697998, -3.0825116634368896], [-3.9262683391571045, 4.363043308258057, -1.4835360050201416], [-3.3324484825134277, 4.496482849121094, -2.5357959270477295], [-6.924864292144775, 5.938451290130615, -0.9410921931266785], [-8.75500774383545, 6.188721179962158, 0.6327676773071289], [-3.0006351470947266, 3.53287935256958, -1.5660820007324219], [-6.302018642425537, 5.992339134216309, -1.9479234218597412], [-5.4262309074401855, 5.923762321472168, -2.1958155632019043], [-7.583907604217529, 8.015030860900879, -2.1988937854766846], [-4.762749671936035, 6.090563774108887, -3.2455363273620605]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z4875030742885_76f72414692c51b89911237df700249a.jpg,1,"[[-4.304311275482178, 8.278809547424316, -5.181662082672119], [-6.293811798095703, 2.925748586654663, 0.9192559123039246], [-8.59308910369873, 5.59194803237915, -0.3134259581565857], [-6.6445698738098145, 4.275595188140869, 0.06553397327661514], [-8.828241348266602, 4.488791465759277, 0.5455910563468933], [-8.7969970703125, 2.502401351928711, 2.3748626708984375], [-8.527288436889648, 7.2582807540893555, -1.103046178817749], [-5.092320442199707, 4.382352828979492, -0.9677687287330627], [-8.17146110534668, 6.600388050079346, -1.4596680402755737], [-6.55421257019043, 3.9426989555358887, -0.5684788823127747], [-8.353796005249023, 4.970921993255615, 0.2946498692035675], [-6.728852272033691, 4.664504051208496, 0.3561072051525116], [-6.684566497802734, 6.463162899017334, -1.944490909576416]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122160112766_328018eb1d4046b20a8ccfd42e7b8f80.jpg,1,"[[-8.631093978881836, 8.093191146850586, -3.1181931495666504], [-8.632524490356445, 9.795677185058594, -4.106948375701904], [-9.491169929504395, 9.225095748901367, -3.1920690536499023], [-7.919225215911865, 5.648468017578125, -0.43149706721305847], [-7.064986705780029, 8.460217475891113, -4.472931861877441], [-8.510297775268555, 7.766476631164551, -3.114384412765503], [-5.637279510498047, 5.709914207458496, -3.0222768783569336], [-7.33302640914917, 7.425581455230713, -3.5786831378936768], [-6.374742031097412, 5.843448638916016, -1.7052704095840454], [-6.848324298858643, 8.263544082641602, -4.492406368255615], [-10.573090553283691, 10.634331703186035, -4.135337829589844], [-8.061017990112305, 9.102327346801758, -4.709133148193359], [-8.870951652526855, 10.497591018676758, -5.249712944030762]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122202224720_7c5d6202d8bd3f0a29761f28beebd4e1.jpg,1,"[[-5.9836506843566895, 6.177606582641602, -1.9243724346160889], [-8.385438919067383, 9.87113094329834, -4.663122177124023], [-7.812707424163818, 11.639097213745117, -6.426064968109131], [-6.788451671600342, 8.970561027526855, -4.668224334716797], [-6.0298075675964355, 8.209796905517578, -4.506831169128418], [-6.885337829589844, 8.903470039367676, -4.362346172332764], [-9.50952434539795, 10.08481502532959, -4.1140618324279785], [-7.907753944396973, 9.397007942199707, -4.305146217346191], [-5.551568508148193, 7.933809757232666, -4.502901554107666], [-5.970951080322266, 7.79902458190918, -3.3003625869750977], [-7.839766502380371, 10.089789390563965, -4.712808609008789], [-6.980580806732178, 7.708023548126221, -3.056687116622925], [-5.696714878082275, 7.508460998535156, -3.5592451095581055]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5050420996149_a94b82e996797e2ec42e53249de17763.jpg,1,"[[-6.578682899475098, 5.8542399406433105, -1.221103310585022], [-6.4970622062683105, 5.1078667640686035, -0.9805068373680115], [-8.655664443969727, 6.682201385498047, -0.32592105865478516], [-8.643903732299805, 5.4949116706848145, 0.6175416111946106], [-6.293482780456543, 4.444949626922607, 0.17817296087741852], [-6.1372151374816895, 6.506796836853027, -2.367116689682007], [-4.3360209465026855, 4.373575687408447, -0.824118971824646], [-8.347455978393555, 3.840752363204956, 1.9290146827697754], [-11.515777587890625, 6.446878910064697, 1.2661921977996826], [-3.189502239227295, 4.200034141540527, -2.091588020324707], [-6.485593318939209, 7.565430641174316, -2.960839033126831], [-6.824605941772461, 5.944855213165283, -1.950276494026184], [-1.9615696668624878, 3.7347168922424316, -1.9934078454971313]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z4954088629085_382ad0e8bdb276928458f385c9221cfa.jpg,1,"[[-3.8349721431732178, 6.296439170837402, -3.1011533737182617], [-11.113197326660156, 10.67505931854248, -2.1598308086395264], [-9.673425674438477, 8.007226943969727, -1.2185591459274292], [-7.173591136932373, 3.32114839553833, 2.0707075595855713], [-8.032336235046387, 5.225597858428955, 0.17100410163402557], [2.0450408458709717, -0.2713019847869873, -1.5983774662017822], [-2.795271396636963, 2.0416297912597656, -0.11400508880615234], [-6.834293365478516, 5.810600280761719, -1.2258862257003784], [-12.997672080993652, 8.989316940307617, 0.3506401777267456], [-11.293973922729492, 8.009198188781738, -0.1649426966905594], [-7.9089179039001465, 5.988433837890625, -0.32020893692970276], [-13.11860179901123, 11.16064167022705, -1.8859983682632446], [-15.468903541564941, 10.503889083862305, 0.3849039375782013]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122174548924_1ae53a215ab4ace6c4a048703f0eac32.jpg,1,"[[-2.110093593597412, 2.569890260696411, -1.1587845087051392], [-8.295236587524414, 6.797634124755859, -2.518320322036743], [-5.692282199859619, 3.14605712890625, -0.3588946461677551], [-7.116677284240723, 5.387861728668213, -1.9307869672775269], [-7.323882579803467, 3.183258533477783, 1.1763901710510254], [-4.238735198974609, 0.3994756042957306, 1.5354747772216797], [-6.445114612579346, 1.4436787366867065, 1.9634283781051636], [-6.752120494842529, 2.9267663955688477, 0.5510489344596863], [-5.753472328186035, 3.7853994369506836, -0.3328632712364197], [-4.598717212677002, 0.8957041501998901, 1.9783453941345215], [-7.502385139465332, 2.656749725341797, 2.356370687484741], [-4.139479637145996, 1.0597351789474487, 1.2001533508300781], [-5.1592607498168945, 1.6637442111968994, 0.7165588736534119]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z4995277714520_bfa30681ab7677939b9af78570a26f9d.jpg,1,"[[-7.9296793937683105, 10.899206161499023, -5.920812606811523], [-7.154591083526611, 10.512742042541504, -5.575985908508301], [-6.7542877197265625, 8.089530944824219, -3.355370283126831], [-8.564970970153809, 12.042107582092285, -5.534308910369873], [-3.5304293632507324, 4.858185768127441, -2.8887643814086914], [-6.365051746368408, 10.287383079528809, -5.482397079467773], [-6.772737979888916, 10.810087203979492, -5.944594383239746], [-7.8376240730285645, 10.280021667480469, -5.234260082244873], [-3.9534623622894287, 7.849291801452637, -5.33974027633667], [-8.610620498657227, 12.434725761413574, -6.141975402832031], [-7.453184604644775, 9.865111351013184, -5.2818074226379395], [-9.914934158325195, 15.043805122375488, -7.349204063415527], [-6.836234092712402, 12.334447860717773, -7.382308006286621]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5050420996744_92db55faef7ef03986b9c54c42bdb29c.jpg,1,"[[-5.493938446044922, 5.6204705238342285, -1.061143159866333], [-4.176333427429199, 2.5489301681518555, -0.04218319058418274], [-7.528604984283447, 3.408647060394287, 1.2778874635696411], [-6.503950119018555, 2.748163938522339, 1.0513001680374146], [-5.7951860427856445, 1.7581902742385864, 1.6883624792099], [-8.593682289123535, 7.577105522155762, -1.6694412231445312], [-7.780513286590576, 8.177552223205566, -3.1739401817321777], [-6.352024078369141, 2.986499547958374, 1.150062084197998], [-6.884856224060059, 4.465208053588867, 0.22696740925312042], [-4.795480251312256, 1.7757768630981445, 0.987277090549469], [-8.230549812316895, 2.6984047889709473, 2.1922130584716797], [-6.478592872619629, 3.271171808242798, 1.063877820968628], [-8.179457664489746, 2.665414571762085, 2.791534185409546]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5020998230197_9de1e7e00511f6cba67dc397aa80e047.jpg,1,"[[-4.553434371948242, 5.333889484405518, -3.041067600250244], [-7.649616241455078, 8.383137702941895, -4.830817699432373], [-8.111409187316895, 7.987576961517334, -3.7378201484680176], [-6.421449184417725, 7.3583269119262695, -4.246881484985352], [-6.027953624725342, 7.705286979675293, -4.907312393188477], [-7.659767150878906, 5.986152172088623, -0.3653424382209778], [-4.850823402404785, 4.62397575378418, -1.0124843120574951], [-4.934961318969727, 3.721081018447876, -0.6317627429962158], [-6.09148645401001, 7.1139302253723145, -2.9117939472198486], [-6.748254776000977, 6.587563991546631, -4.12959623336792], [-4.290542125701904, 4.995699405670166, -3.3143792152404785], [-7.706286907196045, 7.665683746337891, -2.230537176132202], [-6.870075225830078, 6.73178243637085, -2.841686487197876]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5122081650815_c854425712753153d61d59c961569927.jpg,1,"[[-6.466928482055664, 9.507004737854004, -6.2054877281188965], [-9.52139663696289, 7.300820350646973, -1.734534740447998], [-6.305602073669434, 7.580505847930908, -3.6248042583465576], [-6.983958721160889, 7.0754852294921875, -2.942225456237793], [-7.427769184112549, 7.921124458312988, -3.3818371295928955], [-7.549610137939453, 8.328462600708008, -2.630605697631836], [-5.461587429046631, 7.497195720672607, -3.3183083534240723], [-8.480338096618652, 8.88818073272705, -2.88067626953125], [-9.735983848571777, 10.005195617675781, -2.9077367782592773], [-9.472613334655762, 9.115921020507812, -2.947870969772339], [-7.229464054107666, 8.00401782989502, -2.813142776489258], [-9.691433906555176, 9.863289833068848, -3.304549217224121], [-7.028013706207275, 8.254271507263184, -3.3414716720581055]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5034609990356_238619cfe34af8056417ca634b616a30.jpg,1,"[[-10.73978042602539, 11.500378608703613, -3.416720390319824], [-5.065429210662842, 6.950860500335693, -3.706834316253662], [-4.183465003967285, 4.214392185211182, -1.107248067855835], [-4.038191795349121, 5.448211193084717, -2.388113498687744], [1.1461597681045532, 0.2845693826675415, -1.11758291721344], [-3.900330066680908, 4.3996806144714355, -1.6134953498840332], [-10.683387756347656, 8.254244804382324, -0.6546621322631836], [-7.949675559997559, 7.746142387390137, -1.7715142965316772], [-2.849343776702881, 3.9260571002960205, -1.8055534362792969], [-6.4440107345581055, 6.336738586425781, -1.5054086446762085], [-10.5004301071167, 7.302724361419678, -0.40363937616348267], [-6.914214134216309, 5.637032985687256, -0.7669134736061096], [-5.6199846267700195, 6.067996978759766, -1.791455864906311]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z4954088724436_c19e02ecdc90cd5d4117edef22cb7932.jpg,1,"[[-2.804075002670288, 3.607438325881958, -1.6280393600463867], [-6.826318740844727, 6.006591320037842, -1.1689026355743408], [0.37769579887390137, 0.2020949274301529, -0.731185257434845], [-4.11536979675293, 5.190936088562012, -1.855905532836914], [-5.786585330963135, 5.5879011154174805, -1.0288853645324707], [-5.972361087799072, 6.708440780639648, -2.480253219604492], [-8.214715957641602, 9.063648223876953, -2.4780285358428955], [-6.414905548095703, 5.256932258605957, 0.0798158049583435], [-6.423673152923584, 6.324121475219727, -1.3361703157424927], [-0.01926676742732525, 0.9471767544746399, -0.43297967314720154], [0.5557966232299805, 1.0154317617416382, -1.5434296131134033], [-4.265176773071289, 6.142343521118164, -2.6312649250030518], [0.06585295498371124, 0.7448127865791321, -0.5888171792030334]]",1
./data/processed/1726417351_70_15_15_42/train/B5/z5050400568705_9fc8492043b7eebc60ce71098052a8cb.jpg,1,"[[-6.843185901641846, 8.065725326538086, -2.8120384216308594], [-5.392514228820801, 2.733891725540161, 1.1998766660690308], [-5.906993865966797, 8.80765151977539, -4.704310894012451], [-8.542409896850586, 9.525324821472168, -3.2546403408050537], [-5.738165378570557, 6.033860683441162, -1.6848210096359253], [-5.324296474456787, 4.670936584472656, -1.193974256515503], [-7.194472789764404, 8.554213523864746, -3.1221096515655518], [-7.555858135223389, 8.708560943603516, -3.414738893508911], [-10.55868148803711, 8.441095352172852, -0.7390016317367554], [-4.971096992492676, 4.5651631355285645, -1.1854115724563599], [-8.954171180725098, 10.966575622558594, -4.726043224334717], [-6.2871599197387695, 6.222131729125977, -2.013512372970581], [-1.0218534469604492, 1.4513576030731201, -0.266785591840744]]",1
